cohesion,syntax,vocabulary,phraseology,grammar,conventions,text_id
2.9054007530212402,2.5399653911590576,2.835658311843872,2.616269111633301,2.294492483139038,2.193235158920288,0230A077F5B6
3.748703718185425,3.6329047679901123,3.8863961696624756,3.7464418411254883,3.63621187210083,3.417538642883301,025722D0AFB7
3.2835114002227783,3.0825071334838867,3.310429334640503,3.3727762699127197,3.363816499710083,3.075316905975342,027CB6393714
2.2760143280029297,2.053516387939453,2.4792253971099854,2.2641515731811523,2.036952495574951,1.812371015548706,02B07248077F
3.760547637939453,3.3427700996398926,3.6490652561187744,3.509154796600342,3.2008814811706543,3.5936992168426514,02B36EBD5C66
3.0609500408172607,2.846536159515381,3.0907633304595947,2.8913371562957764,2.684356212615967,2.9465789794921875,0316F6288791
3.125042200088501,2.91996431350708,3.0156869888305664,3.215965509414673,3.2502875328063965,3.0440077781677246,032EA4B76BF5
3.4243335723876953,3.329115629196167,3.53688907623291,3.614743947982788,3.302255153656006,3.262878179550171,036042533396
3.4754152297973633,3.5292248725891113,3.7317020893096924,3.676755905151367,3.7971673011779785,3.7574002742767334,0369AD4B5726
3.4639484882354736,3.1592283248901367,3.3384921550750732,3.222231149673462,2.752915620803833,3.360330104827881,037C88B5B111
3.115818738937378,3.0959880352020264,3.3186471462249756,3.3336305618286133,3.2551655769348145,3.1611242294311523,037ED3EA2982
3.4753010272979736,3.2912840843200684,3.3481156826019287,3.421501398086548,3.2344295978546143,3.34348726272583,0381BBE47393
3.62628173828125,3.487260341644287,3.7067525386810303,3.6374855041503906,3.583583354949951,3.381152868270874,0383E4A36E46
1.976579189300537,1.820946455001831,2.220430850982666,2.0264110565185547,1.9948842525482178,1.1000688076019287,03844422EA75
3.6566123962402344,3.4307239055633545,3.5997228622436523,3.522491216659546,3.7405829429626465,3.6387383937835693,038480498E5A
2.8701272010803223,3.0277392864227295,3.1381425857543945,3.12839674949646,3.1984269618988037,3.1880414485931396,03A3B40D651B
2.504202365875244,2.3656318187713623,2.7794289588928223,2.7329816818237305,2.5570027828216553,2.11991286277771,03C9E7A15C42
3.6614344120025635,3.5763473510742188,3.5868117809295654,3.7468245029449463,3.7357513904571533,3.3729395866394043,03CB73341E0E
3.729123115539551,3.6909196376800537,3.74226450920105,3.8104543685913086,3.9667677879333496,3.6244189739227295,03CC97D3747E
2.7765257358551025,2.7153525352478027,3.0642592906951904,3.095848321914673,2.859851121902466,2.8186774253845215,03D00899C901
3.143949508666992,3.119805335998535,3.204923391342163,3.0452847480773926,3.3473620414733887,3.1879470348358154,03F7CF142B70
2.3414621353149414,2.3304460048675537,2.789860486984253,2.602476119995117,2.41347074508667,2.3810622692108154,0420DDE0BABD
3.1366865634918213,2.8132662773132324,3.2453861236572266,2.8736183643341064,2.494658946990967,2.847412586212158,0435196871A1
2.983896493911743,2.8697304725646973,3.0787477493286133,2.9175455570220947,2.7743983268737793,2.837254047393799,043B9F48FDC2
2.833177328109741,2.610421895980835,2.97204852104187,2.6882810592651367,2.3927369117736816,2.8645124435424805,04491B61A791
2.6115877628326416,2.648465633392334,2.971966028213501,2.8063719272613525,2.8499674797058105,2.7440381050109863,0465517EB6B7
3.1373770236968994,3.2968945503234863,3.295668363571167,3.4362452030181885,3.4621918201446533,3.1568055152893066,04659704890C
3.321453094482422,3.182400941848755,3.4327995777130127,3.3306002616882324,3.215911388397217,3.3186869621276855,046C6FB91CBA
3.4237210750579834,3.4345552921295166,3.477416753768921,3.3385210037231445,3.2596611976623535,3.6525278091430664,046ECC91332C
3.074845790863037,3.2053606510162354,3.222886323928833,3.3251729011535645,3.319365978240967,3.077394962310791,04788D56AC58
3.384054183959961,3.4208874702453613,3.6720774173736572,3.6366939544677734,3.3508639335632324,3.3717992305755615,047BD3CB80B4
2.8789443969726562,2.5307700634002686,2.5912675857543945,2.409970998764038,2.282254695892334,2.584162473678589,0484BCFC725D
3.1388373374938965,3.0352394580841064,3.204850435256958,3.1359763145446777,2.9728598594665527,3.0187549591064453,04ACA7EB3994
2.58270001411438,2.552952289581299,2.9303576946258545,2.6878130435943604,2.7123425006866455,2.206270694732666,04B3A4DD9460
3.664872169494629,3.6380300521850586,3.769573450088501,3.8176627159118652,3.8621859550476074,3.6429383754730225,04B6FD84A066
2.3419926166534424,2.2037012577056885,2.549861192703247,2.29197359085083,2.057298183441162,2.068356513977051,04C2DA8069E7
1.58333420753479,1.7021355628967285,2.0890395641326904,1.8990261554718018,1.8039371967315674,1.7036471366882324,04E1A9EE5BE1
3.0347843170166016,2.7222025394439697,3.1427180767059326,2.79611873626709,2.563218593597412,2.8687503337860107,04FA62C5F269
2.436638116836548,2.404834270477295,2.864187479019165,2.5999152660369873,2.268949031829834,2.0333943367004395,05021F4CA528
2.5347113609313965,2.4365074634552,2.7488434314727783,2.371675968170166,2.4890971183776855,2.6447439193725586,0506BAC596A7
2.55159592628479,2.930626392364502,2.8671250343322754,2.8939030170440674,2.8242650032043457,2.85868501663208,050BFA60C6AF
3.811842918395996,3.427704095840454,3.5739502906799316,3.383995771408081,2.976365566253662,3.4369685649871826,0514D25768A0
2.5565524101257324,2.32025408744812,2.6948864459991455,2.3192358016967773,2.296142339706421,2.378455877304077,051C3A22AEE0
2.6943979263305664,2.591933488845825,2.7804250717163086,2.670928716659546,2.880410671234131,2.0414416790008545,053ACB9DFE74
2.851168394088745,2.777208089828491,2.7401978969573975,2.9672412872314453,3.0579991340637207,2.4875097274780273,053C05D2EE43
3.1927545070648193,2.895817518234253,2.9749319553375244,2.7477827072143555,2.4276108741760254,2.7488527297973633,0546517E6BAA
3.4747304916381836,3.2231147289276123,3.4177167415618896,3.3454978466033936,3.0244786739349365,3.526087522506714,0563F089C239
2.631847620010376,2.4842820167541504,2.8040661811828613,2.4371120929718018,2.298734188079834,2.3710503578186035,057E81E19740
2.721654176712036,2.486344814300537,2.8900835514068604,2.5686070919036865,2.2763514518737793,2.3788905143737793,057EE790CCEA
3.178148031234741,2.982762575149536,2.9422624111175537,2.8128929138183594,2.6498494148254395,3.4776926040649414,05903AA4540F
3.5950980186462402,3.3414509296417236,3.293330430984497,3.2723145484924316,3.069629192352295,3.6298460960388184,05ACEDBB9CB4
3.517803192138672,3.3011348247528076,3.318911075592041,3.3758654594421387,3.1537015438079834,3.2839152812957764,05CE0C0C5102
2.7689449787139893,2.881493091583252,2.9533374309539795,2.961559534072876,2.8045284748077393,2.5087103843688965,05E5653B781C
3.572719097137451,3.3080966472625732,3.622098684310913,3.444462537765503,3.2887589931488037,3.485929250717163,05EC08C05019
3.6098525524139404,3.4528191089630127,3.6950032711029053,3.697127342224121,3.3697266578674316,3.3040361404418945,05F30981F3EB
3.227134943008423,3.165555477142334,3.2588388919830322,3.1883456707000732,2.913417339324951,3.2835965156555176,05F54CEC774B
2.491209030151367,2.6296565532684326,2.9352736473083496,2.816084861755371,2.6524407863616943,2.569749593734741,0607B495212F
3.339869499206543,3.4476606845855713,3.4626781940460205,3.4694390296936035,3.449885845184326,3.467491626739502,061AF57CB05C
3.482905387878418,3.252626657485962,3.345984697341919,3.2483038902282715,2.9963202476501465,3.526815891265869,061D2BBACB45
2.6447033882141113,2.545671224594116,2.947939872741699,2.762688636779785,2.645822286605835,2.739614248275757,0623DD5A8E8F
2.4305646419525146,2.590970516204834,2.8513147830963135,2.560953378677368,2.4052977561950684,2.411069393157959,062AE7A344D3
3.2200205326080322,3.1666767597198486,3.419490098953247,3.404223918914795,3.3168253898620605,3.130359172821045,063F809DE304
2.8075480461120605,2.7216036319732666,2.905705690383911,2.708334445953369,2.797175884246826,3.05177640914917,064423D845B1
2.0610978603363037,1.937781810760498,2.3747122287750244,2.0639102458953857,2.0588622093200684,1.8681936264038086,06737289651D
3.4747071266174316,3.3119900226593018,3.525742769241333,3.433774471282959,3.300107479095459,3.3362202644348145,06C9FC1267BB
2.489952325820923,2.5644850730895996,2.7113020420074463,2.5224854946136475,2.544869899749756,2.720201015472412,06E81109FE92
2.1359360218048096,1.9572489261627197,2.3990604877471924,2.162233352661133,1.9808135032653809,1.9942245483398438,06F368177993
3.389392852783203,3.431814193725586,3.549973726272583,3.5623254776000977,3.4108824729919434,3.5231006145477295,06F5F6A09DC6
2.8380672931671143,2.653996467590332,3.1314895153045654,2.964674234390259,2.6924221515655518,2.7908596992492676,06FA8EF28227
3.4268064498901367,3.2559897899627686,3.553171157836914,3.5502426624298096,3.6354215145111084,3.3678719997406006,070D792C65B7
3.0965912342071533,3.099794864654541,3.0766706466674805,3.1015303134918213,3.027493953704834,2.936999797821045,074FA0221628
2.906585454940796,2.761870861053467,3.050394296646118,2.839801549911499,2.6403727531433105,2.9006385803222656,0756FC69B810
3.9942493438720703,3.91473388671875,4.0400590896606445,3.926234245300293,3.5836710929870605,3.8709027767181396,076262AA0CD5
2.8698582649230957,2.9732067584991455,3.185786485671997,3.2337145805358887,2.853471279144287,2.814913749694824,0781753B768E
2.686095714569092,2.558140516281128,3.0660014152526855,2.787426471710205,2.481086492538452,2.7874906063079834,078201045481
3.462671995162964,3.36141037940979,3.623753786087036,3.5875654220581055,3.4690346717834473,3.518063545227051,079FDB42E429
3.02639102935791,2.8386356830596924,3.122819185256958,2.8222780227661133,2.6562418937683105,2.7164409160614014,07A4DAFDE5B7
3.5698976516723633,3.1680140495300293,3.3421576023101807,3.040109157562256,2.689174175262451,3.390493154525757,07C6BB6ADA38
4.344101905822754,4.197029113769531,4.540645599365234,4.404786109924316,4.2903733253479,4.067131996154785,07CE77EA56C5
2.8448562622070312,2.6172537803649902,2.8889667987823486,2.6033153533935547,2.3658766746520996,2.3919265270233154,07D5647B11AE
2.9639151096343994,2.931032419204712,3.1708176136016846,3.2313408851623535,3.006232738494873,2.6537632942199707,07DFD9A0986B
3.4085793495178223,3.222710371017456,3.3075594902038574,3.4117045402526855,3.3589818477630615,3.442861318588257,07E1633CC87A
3.624821424484253,3.8186771869659424,3.694312810897827,3.6490678787231445,3.770481586456299,3.798373222351074,07F3241EB3C6
3.1896238327026367,3.3214046955108643,3.363408088684082,3.379528760910034,3.408090114593506,3.455137014389038,0803CE11A14A
2.9676311016082764,2.869753122329712,3.2814862728118896,3.058582305908203,3.023397922515869,2.621382713317871,083E12F6B1D0
3.547513961791992,3.256850481033325,3.2465908527374268,3.472778797149658,3.481074810028076,3.5498337745666504,084763DC1C8C
3.1790106296539307,3.05025053024292,3.4305574893951416,3.3448894023895264,2.899230480194092,3.1339449882507324,085C8B43ADD6
2.5857715606689453,2.5923335552215576,2.862635612487793,2.653217077255249,2.5283217430114746,2.378868818283081,08683001D359
3.0326318740844727,2.7780568599700928,3.2060368061065674,2.8739125728607178,2.4961392879486084,2.9175050258636475,0877E6A813FE
3.662736177444458,3.4393694400787354,3.639857530593872,3.506727695465088,3.3447413444519043,3.5058836936950684,08B25090A80C
3.1607666015625,2.9914166927337646,3.231186866760254,3.2492196559906006,3.109006404876709,2.74841570854187,08B72DCFD859
2.9490370750427246,2.8522326946258545,3.020310640335083,2.741591453552246,2.698789358139038,3.1838185787200928,08D8232F2D78
2.694727897644043,2.657824754714966,2.85210919380188,2.7907357215881348,3.008004665374756,2.7152976989746094,08FAE6E0BDCC
2.6084983348846436,2.3150341510772705,2.6087067127227783,2.393192768096924,2.241532802581787,2.201293468475342,08FC0154E0EF
3.341891288757324,3.242037534713745,3.329108238220215,3.416325092315674,3.4951837062835693,3.4365785121917725,08FC47A564AE
2.9823901653289795,3.0619120597839355,3.1943552494049072,3.0238711833953857,2.94795560836792,3.1374287605285645,092BBD374359
3.124424934387207,3.0786240100860596,3.126713991165161,3.2697396278381348,3.1433024406433105,2.779588222503662,0943E322C195
2.6290225982666016,2.7338433265686035,2.745875597000122,2.512807846069336,2.3566393852233887,2.6021039485931396,094684D6DD30
3.240893602371216,3.21028470993042,3.447543144226074,3.2828705310821533,3.0260653495788574,3.1872048377990723,095E153640F7
2.5790855884552,2.5326614379882812,2.8402764797210693,2.7299139499664307,3.2050793170928955,2.924826145172119,0985602832CD
3.0469658374786377,3.064711570739746,3.1143062114715576,2.9928038120269775,3.387059450149536,3.111088275909424,09A801B564F5
3.652615547180176,3.5805017948150635,3.762892961502075,3.6714730262756348,3.494157314300537,3.8503549098968506,09ADB0629CD0
2.9097626209259033,2.895413398742676,3.0068156719207764,3.0771048069000244,3.0506298542022705,2.9472498893737793,09EC2F6B0D24
2.9506399631500244,2.7043261528015137,3.0073835849761963,2.7701079845428467,2.4540743827819824,2.716276168823242,0A082DA0A890
3.592620372772217,3.3955585956573486,3.5453426837921143,3.5261101722717285,3.592423915863037,3.5939722061157227,0A1482CD6163
3.3451926708221436,3.174577236175537,3.233207941055298,3.371269464492798,3.1528735160827637,3.2582716941833496,0A324290AFE7
2.7154808044433594,2.4534084796905518,2.9034247398376465,2.515709638595581,2.363523006439209,2.322909116744995,0A3964629F69
3.1096622943878174,3.2032980918884277,3.1016697883605957,3.1072065830230713,3.383613109588623,2.8464646339416504,0A4CDC286F8C
3.3323137760162354,3.0416197776794434,3.205256700515747,3.0524094104766846,2.8174338340759277,3.227811336517334,0A8B8F282E45
3.2387192249298096,3.0945277214050293,3.234408140182495,3.120994806289673,2.769047975540161,3.108360767364502,0AAD73A0AA91
3.1984734535217285,3.141676187515259,3.107009172439575,3.123325824737549,3.4183974266052246,3.340179920196533,0AB62AE1C13F
3.1939775943756104,2.9139933586120605,3.277024745941162,2.980731248855591,2.8028674125671387,3.161276340484619,0ABD502C5BF9
2.4501354694366455,2.3838744163513184,2.701378583908081,2.480896234512329,2.4033291339874268,1.905869960784912,0AC3C87DC51A
3.017031669616699,2.968327283859253,3.171170473098755,3.311389684677124,3.388749599456787,2.9620025157928467,0ACB3F8B9DF8
3.8718645572662354,3.68149995803833,3.576193332672119,3.725074052810669,3.7762198448181152,3.9135642051696777,0AD69388300B
2.94490909576416,2.5078353881835938,2.9822537899017334,2.4599404335021973,2.3170294761657715,2.8886067867279053,0AF4F757FBEA
3.2849302291870117,3.226088285446167,3.3800041675567627,3.3775885105133057,3.0761544704437256,3.0650041103363037,0AFAD06336F3
3.8927597999572754,3.843519926071167,4.019264221191406,3.9741744995117188,4.191547393798828,3.919349431991577,0AFC8CE27321
2.386181592941284,2.3288042545318604,2.782062292098999,2.52028751373291,2.202362537384033,2.469937324523926,0AFEC3CC53B5
3.465578079223633,3.3117427825927734,3.578801393508911,3.4152708053588867,3.103726863861084,3.4452455043792725,0B00BC4CBABC
2.4840736389160156,2.5211522579193115,2.6065573692321777,2.4424259662628174,2.6061322689056396,2.542320966720581,0B1599B11FCF
3.5504324436187744,3.48622465133667,3.601212501525879,3.5817644596099854,3.722714900970459,3.696967601776123,0B3118834B72
3.2825043201446533,3.153125286102295,3.612480401992798,3.4503438472747803,3.3294177055358887,3.348355293273926,0B478E81218B
3.127535581588745,3.2650229930877686,3.1302316188812256,3.08634090423584,3.120668888092041,3.280644416809082,0B6316123881
3.3723809719085693,3.2995450496673584,3.485579252243042,3.5354108810424805,3.330517292022705,3.297083854675293,0B720B5EA0E9
3.1234254837036133,2.984118700027466,3.1132616996765137,2.97617506980896,2.6032309532165527,2.912377119064331,0B72A4344B3E
2.1841652393341064,2.230161190032959,2.540130853652954,2.21928334236145,2.375422954559326,2.6520419120788574,0B84A2B37B65
3.8273117542266846,3.8400769233703613,3.980128765106201,4.056095123291016,4.04224157333374,3.7849526405334473,0B953049AE1E
3.363894462585449,3.1074271202087402,3.3468708992004395,3.1149585247039795,2.724503993988037,3.018648862838745,0BB7AF7A448C
3.5486927032470703,3.6167798042297363,3.7641332149505615,3.6373276710510254,3.63637113571167,3.601465940475464,0BB9FAE6E27B
3.2250518798828125,3.1350467205047607,3.1118690967559814,3.2438249588012695,3.3208444118499756,3.2558019161224365,0BDADA3AFF77
3.910383939743042,3.800043821334839,3.6223886013031006,3.99643611907959,3.9968152046203613,3.668332099914551,0BEB8F7F5A64
3.2070600986480713,3.3648924827575684,3.263042688369751,3.297417402267456,3.688624858856201,3.516289710998535,0BF56A2681D3
3.499497175216675,3.6034624576568604,3.6089885234832764,3.7453622817993164,3.726351261138916,3.494145393371582,0C1EDBE2EEC3
3.040659189224243,2.7971670627593994,2.9103004932403564,2.7338204383850098,2.314204692840576,2.8526358604431152,0C28481DFBB8
2.876784086227417,2.8038203716278076,2.9195668697357178,2.660407066345215,2.3378758430480957,2.6375722885131836,0C30A2A5D998
3.7100589275360107,3.528757333755493,3.788874387741089,3.775271415710449,3.657341480255127,3.972466468811035,0C699C871AA5
3.244614839553833,2.9988656044006348,3.434814929962158,3.306227922439575,3.2371439933776855,2.973336696624756,0C7D385D812A
3.2476327419281006,3.2312521934509277,3.2836649417877197,3.369222402572632,3.1983695030212402,3.193904399871826,0C88A0C1602B
2.835937261581421,2.8442347049713135,3.16703724861145,3.171304225921631,3.0905661582946777,2.952592372894287,0C88E7BE611B
1.9233999252319336,1.8562705516815186,2.2459633350372314,1.8724651336669922,1.7702441215515137,1.9278876781463623,0C8D699DEE90
2.570431709289551,2.6589865684509277,3.154038190841675,2.66555118560791,2.7500433921813965,2.997784376144409,0C91926E2BC6
3.0705771446228027,3.0705058574676514,3.285902976989746,3.215942859649658,2.9569356441497803,3.2422921657562256,0CB1237268E3
2.6844284534454346,2.3992867469787598,2.6943166255950928,2.404252290725708,2.23366117477417,2.412933826446533,0CCB18D0CAB7
2.3955962657928467,2.44411301612854,2.8245999813079834,2.494563102722168,2.397646427154541,2.6904497146606445,0CFDDC1CF75A
3.210529327392578,2.9188902378082275,3.090317964553833,2.7571969032287598,2.452310085296631,2.938143730163574,0D00750E249B
3.4808731079101562,3.5596108436584473,3.7219626903533936,3.678391456604004,3.7854228019714355,3.8475492000579834,0D0CADFF33DF
3.2863104343414307,3.1961841583251953,3.2014176845550537,3.094433069229126,3.050402879714966,3.3809142112731934,0D23E504FBC0
3.6338510513305664,3.3951990604400635,3.5848400592803955,3.4894165992736816,3.4609084129333496,3.712782382965088,0D382343F3D7
2.458807945251465,2.446150302886963,2.886634588241577,2.4031152725219727,2.2295565605163574,2.8313891887664795,0D5DA97CCEAE
2.3272621631622314,2.1619982719421387,2.597477436065674,2.1096384525299072,1.9296927452087402,2.5561861991882324,0D65AF80CDE7
3.2221271991729736,3.3031506538391113,3.493283748626709,3.624854326248169,3.746589183807373,3.3257555961608887,0D807ABE1BB3
1.638300895690918,1.7648102045059204,2.0776612758636475,1.9172487258911133,1.836519718170166,1.7871921062469482,0D8EC8868869
3.0831000804901123,3.090092897415161,2.975118398666382,3.1158437728881836,3.075706958770752,2.687371253967285,0D9288F0A6C9
2.1719818115234375,2.5325000286102295,2.664304494857788,2.2737531661987305,2.7414987087249756,2.932690382003784,0DB44DDF91E6
3.037451982498169,2.949232578277588,2.894670248031616,2.7206289768218994,2.6280033588409424,2.026066303253174,0DC7DEF31BE5
2.808012008666992,2.898789167404175,3.0345404148101807,3.0023715496063232,3.101975917816162,3.012404203414917,0DF2006FC8F1
3.8757898807525635,3.915916919708252,3.863611936569214,4.067903518676758,4.121674537658691,3.9339966773986816,0E03218FDD2F
3.194051742553711,3.1032543182373047,3.5458366870880127,3.4448647499084473,3.4595179557800293,3.1649444103240967,0E07647BBC59
2.7084758281707764,2.6349246501922607,2.8775017261505127,2.5990915298461914,2.3916478157043457,2.6979455947875977,0E14B9D24898
2.267237663269043,2.1890385150909424,2.332960844039917,2.0628411769866943,2.0275015830993652,2.3247153759002686,0E22A47D358E
3.2248737812042236,3.1226611137390137,3.377030849456787,3.3038856983184814,3.3261237144470215,3.526237964630127,0E26C20CFBBE
2.9640538692474365,2.900033473968506,3.292513132095337,3.151188611984253,3.079322338104248,2.8443145751953125,0E3C1F059C31
3.5356645584106445,3.5949888229370117,3.785872220993042,3.85758113861084,3.7630248069763184,3.625303030014038,0E4FA5AC1EC1
2.7222564220428467,2.497220754623413,2.965873956680298,2.6453094482421875,2.463583469390869,2.4657297134399414,0E5C8FE6867B
2.8179309368133545,2.7935631275177,3.008906602859497,2.976046562194824,3.2072911262512207,2.703455924987793,0E6BB199BF93
3.249177932739258,2.9193990230560303,3.3099701404571533,3.165620803833008,2.8859667778015137,3.1293532848358154,0E9FC972215F
3.6563186645507812,3.467052459716797,3.5628321170806885,3.6033382415771484,3.4233622550964355,3.5803945064544678,0EBED6896F51
2.7700858116149902,2.6316020488739014,3.0997843742370605,2.727449417114258,2.5005624294281006,2.802415609359741,0EC392C06372
2.944169282913208,2.5996575355529785,2.967862844467163,2.540588617324829,2.2806618213653564,2.6260437965393066,0EC7D67618F4
3.2691502571105957,3.282089948654175,3.252471923828125,3.4558944702148438,3.4217660427093506,3.2075040340423584,0ED9E0B4AC30
3.5765488147735596,3.53171443939209,3.5120837688446045,3.51820969581604,3.84332013130188,3.6334328651428223,0EE67777ABB5
3.105527877807617,3.0834567546844482,3.203181028366089,3.02502703666687,3.101121664047241,3.1055572032928467,0EEE49F99224
2.8684275150299072,2.7306065559387207,3.0342025756835938,2.908473253250122,2.692758083343506,2.764853000640869,0F19DD8FEEDC
3.4041738510131836,3.051342725753784,3.2453861236572266,3.212162971496582,2.7938592433929443,3.0318410396575928,0F32DDCBECB6
3.7073276042938232,3.634507417678833,3.74454665184021,3.7297658920288086,3.7270588874816895,3.664706230163574,0F3EC382C3CB
3.4157698154449463,3.2418932914733887,3.3417139053344727,3.1385653018951416,3.0947203636169434,3.5083422660827637,0F473C4B0103
3.249110221862793,3.242601156234741,3.314591407775879,3.296480894088745,3.6406989097595215,3.53961443901062,0F563E567370
3.099992275238037,3.184565305709839,3.215757131576538,3.2814784049987793,3.3867146968841553,2.8858087062835693,0F634E9B3E9C
2.5826826095581055,2.4904305934906006,2.9232630729675293,2.4881064891815186,2.3583617210388184,2.5643680095672607,0F7900292BB6
2.8914072513580322,2.868319034576416,2.9799208641052246,3.025653123855591,3.218778133392334,2.6202101707458496,0F7DB6BD1AD5
3.599260091781616,3.4978344440460205,3.5076797008514404,3.604180335998535,3.8001694679260254,3.6203126907348633,0F8436260047
2.385018825531006,1.9880766868591309,2.5165255069732666,2.259211778640747,2.0247607231140137,2.0169906616210938,0F84CCFB4982
2.7643320560455322,2.5693840980529785,2.7867801189422607,2.630384683609009,2.5734381675720215,2.8040337562561035,0F8F499BAAB9
2.478567361831665,2.4752707481384277,2.675638437271118,2.3775455951690674,2.538398265838623,2.5819196701049805,0F9FDD188673
3.0637035369873047,2.680241346359253,3.2512331008911133,2.955162525177002,2.748573064804077,3.0395219326019287,0FD73E4EED03
2.936493158340454,2.8880929946899414,3.018666982650757,2.9450972080230713,3.259976625442505,3.1739296913146973,0FF307182628
2.6311182975769043,2.700941801071167,2.879146099090576,2.5742075443267822,2.6269986629486084,2.64792799949646,0FFB44B5D0C2
3.947924852371216,4.045003414154053,4.103548049926758,4.164645195007324,4.081300258636475,4.08131742477417,101576652D3B
3.754287004470825,3.597764492034912,3.658000946044922,3.714787721633911,3.968043804168701,3.6612963676452637,101E0C554F66
3.3632636070251465,3.3636934757232666,3.43774151802063,3.437056064605713,3.398648738861084,3.2966160774230957,101E64C9DA0E
3.3915562629699707,3.4018003940582275,3.3484737873077393,3.4515023231506348,3.3686327934265137,3.5626754760742188,1087B6C7FB98
2.741504430770874,2.8273470401763916,3.162675142288208,3.0893216133117676,3.234736919403076,2.896052837371826,108CA77CBAB4
3.496249198913574,3.392112970352173,3.6214802265167236,3.577700138092041,3.6374239921569824,3.321455717086792,10988CD16BF3
3.116474151611328,3.178818464279175,3.290844440460205,3.3122167587280273,3.1660268306732178,2.8758227825164795,109D8D4A91FC
3.7361795902252197,3.588310718536377,3.768437147140503,3.817457437515259,3.5399677753448486,3.7171874046325684,10A367BB87EB
3.0814826488494873,3.060957193374634,3.07615065574646,3.1116371154785156,3.1234097480773926,2.9622488021850586,10AC7944DC4A
2.6696577072143555,2.5054030418395996,3.0392394065856934,2.635998487472534,2.4325270652770996,2.5875403881073,10BE9BFD7D41
3.0911686420440674,2.760587215423584,3.1631603240966797,3.001020669937134,2.7523608207702637,2.909668445587158,10D0BBF44479
3.7901241779327393,3.8282523155212402,3.67189621925354,3.547363519668579,3.7780070304870605,4.112171649932861,10D2D1173D36
3.3492157459259033,3.3989367485046387,3.4006505012512207,3.4444353580474854,3.28273344039917,3.157440662384033,10D3A9E5E79E
2.6098337173461914,2.3563811779022217,2.788538932800293,2.655973434448242,2.413480520248413,2.044440984725952,10D5A47D0859
2.0433247089385986,2.0317625999450684,2.336103677749634,1.9065358638763428,2.0265040397644043,2.382288932800293,10D60ACB3E5D
3.1797380447387695,3.0701913833618164,3.263324022293091,3.0749025344848633,3.111839771270752,3.3415372371673584,10DA9316D02D
